employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,store_id,gender,status_year,employee_status
6797,12/31/2010,9/28/2007,,27,3,Shelf Stocker,18,Female,2010,ACTIVE
6797,12/31/2011,9/28/2007,,28,4,Shelf Stocker,18,Female,2011,ACTIVE
6797,12/31/2012,9/28/2007,,29,5,Shelf Stocker,18,Female,2012,ACTIVE
6797,12/31/2013,9/28/2007,,30,6,Shelf Stocker,18,Female,2013,ACTIVE
6797,12/31/2014,9/28/2007,,31,7,Shelf Stocker,18,Female,2014,ACTIVE
6797,12/31/2015,9/28/2007,,32,8,Shelf Stocker,18,Female,2015,ACTIVE
6798,12/31/2007,9/28/2007,,24,0,Shelf Stocker,6,Female,2007,ACTIVE
6798,12/31/2008,9/28/2007,,25,1,Shelf Stocker,6,Female,2008,ACTIVE
6798,12/31/2009,9/28/2007,,26,2,Shelf Stocker,6,Female,2009,ACTIVE
6798,12/31/2010,9/28/2007,,27,3,Shelf Stocker,6,Female,2010,ACTIVE
6798,12/31/2011,9/28/2007,,28,4,Shelf Stocker,6,Female,2011,ACTIVE
6798,12/31/2012,9/28/2007,,29,5,Shelf Stocker,6,Female,2012,ACTIVE
6798,12/31/2013,9/28/2007,,30,6,Shelf Stocker,6,Female,2013,ACTIVE
6798,12/31/2014,9/28/2007,,31,7,Shelf Stocker,6,Female,2014,ACTIVE
6798,12/31/2015,9/28/2007,,32,8,Shelf Stocker,6,Female,2015,ACTIVE
6799,12/31/2007,9/30/2007,,24,0,Cashier,36,Male,2007,ACTIVE
6799,12/31/2008,9/30/2007,,25,1,Cashier,36,Male,2008,ACTIVE
6799,12/31/2009,9/30/2007,,26,2,Cashier,36,Male,2009,ACTIVE
6799,12/31/2010,9/30/2007,,27,3,Cashier,36,Male,2010,ACTIVE
6799,12/31/2011,9/30/2007,,28,4,Cashier,36,Male,2011,ACTIVE
6799,12/31/2012,9/30/2007,,29,5,Cashier,36,Male,2012,ACTIVE
6799,12/31/2013,9/30/2007,,30,6,Cashier,36,Male,2013,ACTIVE
6799,12/31/2014,9/30/2007,,31,7,Cashier,36,Male,2014,ACTIVE
6799,12/31/2015,9/30/2007,,32,8,Cashier,36,Male,2015,ACTIVE
6800,12/31/2007,9/30/2007,,24,0,Shelf Stocker,22,Female,2007,ACTIVE
6800,12/31/2008,9/30/2007,,25,1,Shelf Stocker,22,Female,2008,ACTIVE
6800,12/31/2009,9/30/2007,,26,2,Shelf Stocker,22,Female,2009,ACTIVE
6800,12/31/2010,9/30/2007,,27,3,Shelf Stocker,22,Female,2010,ACTIVE
6800,12/31/2011,9/30/2007,,28,4,Shelf Stocker,22,Female,2011,ACTIVE
6800,12/31/2012,9/30/2007,,29,5,Shelf Stocker,22,Female,2012,ACTIVE
6800,12/31/2013,9/30/2007,,30,6,Shelf Stocker,22,Female,2013,ACTIVE
6800,12/31/2014,9/30/2007,,31,7,Shelf Stocker,22,Female,2014,ACTIVE
6800,12/31/2015,9/30/2007,,32,8,Shelf Stocker,22,Female,2015,ACTIVE
6801,12/31/2007,10/1/2007,,24,0,Shelf Stocker,31,Male,2007,ACTIVE
6801,12/31/2008,10/1/2007,,25,1,Shelf Stocker,31,Male,2008,ACTIVE
6801,12/31/2009,10/1/2007,,26,2,Shelf Stocker,31,Male,2009,ACTIVE
6801,12/31/2010,10/1/2007,,27,3,Shelf Stocker,31,Male,2010,ACTIVE
6801,12/31/2011,10/1/2007,,28,4,Shelf Stocker,31,Male,2011,ACTIVE
6801,12/31/2012,10/1/2007,,29,5,Shelf Stocker,31,Male,2012,ACTIVE
6801,12/31/2013,10/1/2007,,30,6,Shelf Stocker,31,Male,2013,ACTIVE
6801,12/31/2014,10/1/2007,,31,7,Shelf Stocker,31,Male,2014,ACTIVE
6801,12/31/2015,10/1/2007,,32,8,Shelf Stocker,31,Male,2015,ACTIVE
6802,12/31/2007,10/2/2007,,24,0,Cashier,43,Female,2007,ACTIVE
6802,12/31/2008,10/2/2007,,25,1,Cashier,43,Female,2008,ACTIVE
6802,12/31/2009,10/2/2007,,26,2,Cashier,43,Female,2009,ACTIVE
6802,12/31/2010,10/2/2007,,27,3,Cashier,43,Female,2010,ACTIVE
6802,12/31/2011,10/2/2007,,28,4,Cashier,43,Female,2011,ACTIVE
6802,12/31/2012,10/2/2007,,29,5,Cashier,43,Female,2012,ACTIVE
6802,12/31/2013,10/2/2007,,30,6,Cashier,43,Female,2013,ACTIVE
6802,12/31/2014,10/2/2007,,31,7,Cashier,43,Female,2014,ACTIVE
6802,12/31/2015,10/2/2007,,32,8,Cashier,43,Female,2015,ACTIVE
6803,12/31/2007,10/3/2007,,24,0,Dairy Person,8,Male,2007,ACTIVE
6803,12/31/2008,10/3/2007,,25,1,Dairy Person,8,Male,2008,ACTIVE
6803,12/31/2009,10/3/2007,,26,2,Dairy Person,8,Male,2009,ACTIVE
6803,12/31/2010,10/3/2007,,27,3,Dairy Person,8,Male,2010,ACTIVE
6803,12/31/2011,10/3/2007,,28,4,Dairy Person,8,Male,2011,ACTIVE
6803,12/31/2012,10/3/2007,,29,5,Dairy Person,8,Male,2012,ACTIVE
6803,12/31/2013,10/3/2007,,30,6,Dairy Person,8,Male,2013,ACTIVE
6803,12/31/2014,10/3/2007,,31,7,Dairy Person,8,Male,2014,ACTIVE
6803,12/31/2015,10/3/2007,,32,8,Dairy Person,8,Male,2015,ACTIVE
6804,12/31/2007,10/5/2007,10/5/2008,24,0,Cashier,26,Male,2007,ACTIVE
6805,12/31/2007,10/6/2007,,24,0,Dairy Person,21,Male,2007,ACTIVE
6805,12/31/2008,10/6/2007,,25,1,Dairy Person,21,Male,2008,ACTIVE
6805,12/31/2009,10/6/2007,,26,2,Dairy Person,21,Male,2009,ACTIVE
6805,12/31/2010,10/6/2007,,27,3,Dairy Person,21,Male,2010,ACTIVE
6805,12/31/2011,10/6/2007,,28,4,Dairy Person,21,Male,2011,ACTIVE
6805,12/31/2012,10/6/2007,,29,5,Dairy Person,21,Male,2012,ACTIVE
6805,12/31/2013,10/6/2007,,30,6,Dairy Person,21,Male,2013,ACTIVE
6805,12/31/2014,10/6/2007,,31,7,Dairy Person,21,Male,2014,ACTIVE
6805,12/31/2015,10/6/2007,,32,8,Dairy Person,21,Male,2015,ACTIVE
6806,12/31/2007,10/6/2007,,24,0,Cashier,43,Male,2007,ACTIVE
6806,12/31/2008,10/6/2007,,25,1,Cashier,43,Male,2008,ACTIVE
6806,12/31/2009,10/6/2007,,26,2,Cashier,43,Male,2009,ACTIVE
6806,12/31/2010,10/6/2007,,27,3,Cashier,43,Male,2010,ACTIVE
6806,12/31/2011,10/6/2007,,28,4,Cashier,43,Male,2011,ACTIVE
6806,12/31/2012,10/6/2007,,29,5,Cashier,43,Male,2012,ACTIVE
6806,12/31/2013,10/6/2007,,30,6,Cashier,43,Male,2013,ACTIVE
6806,12/31/2014,10/6/2007,,31,7,Cashier,43,Male,2014,ACTIVE
6806,12/31/2015,10/6/2007,,32,8,Cashier,43,Male,2015,ACTIVE
6807,12/31/2007,10/9/2007,5/14/2008,24,0,Cashier,43,Male,2007,ACTIVE
6808,12/31/2007,10/11/2007,,24,0,Cashier,43,Female,2007,ACTIVE
6808,12/31/2008,10/11/2007,,25,1,Cashier,43,Female,2008,ACTIVE
6808,12/31/2009,10/11/2007,,26,2,Cashier,43,Female,2009,ACTIVE
6808,12/31/2010,10/11/2007,,27,3,Cashier,43,Female,2010,ACTIVE
6808,12/31/2011,10/11/2007,,28,4,Cashier,43,Female,2011,ACTIVE
6808,12/31/2012,10/11/2007,,29,5,Cashier,43,Female,2012,ACTIVE
6808,12/31/2013,10/11/2007,,30,6,Cashier,43,Female,2013,ACTIVE
6808,12/31/2014,10/11/2007,,31,7,Cashier,43,Female,2014,ACTIVE
6808,12/31/2015,10/11/2007,,32,8,Cashier,43,Female,2015,ACTIVE
6809,12/31/2007,10/12/2007,,24,0,Cashier,43,Male,2007,ACTIVE
6809,12/31/2008,10/12/2007,,25,1,Cashier,43,Male,2008,ACTIVE
6809,12/31/2009,10/12/2007,,26,2,Cashier,43,Male,2009,ACTIVE
6809,12/31/2010,10/12/2007,,27,3,Cashier,43,Male,2010,ACTIVE
6809,12/31/2011,10/12/2007,,28,4,Cashier,43,Male,2011,ACTIVE
6809,12/31/2012,10/12/2007,,29,5,Cashier,43,Male,2012,ACTIVE
6809,12/31/2013,10/12/2007,,30,6,Cashier,43,Male,2013,ACTIVE
6809,12/31/2014,10/12/2007,,31,7,Cashier,43,Male,2014,ACTIVE
6809,12/31/2015,10/12/2007,,32,8,Cashier,43,Male,2015,ACTIVE
6810,12/31/2007,10/12/2007,1/21/2013,24,0,Cashier,28,Male,2007,ACTIVE
6810,12/31/2008,10/12/2007,1/21/2013,25,1,Cashier,28,Male,2008,ACTIVE
6810,12/31/2009,10/12/2007,1/21/2013,26,2,Cashier,28,Male,2009,ACTIVE
6810,12/31/2010,10/12/2007,1/21/2013,27,3,Cashier,28,Male,2010,ACTIVE
6810,12/31/2011,10/12/2007,1/21/2013,28,4,Cashier,28,Male,2011,ACTIVE
6810,12/31/2012,10/12/2007,1/21/2013,29,5,Cashier,28,Male,2012,ACTIVE
6811,12/31/2007,10/13/2007,,24,0,Shelf Stocker,15,Female,2007,ACTIVE
6811,12/31/2008,10/13/2007,,25,1,Shelf Stocker,15,Female,2008,ACTIVE
6811,12/31/2009,10/13/2007,,26,2,Shelf Stocker,15,Female,2009,ACTIVE
6811,12/31/2010,10/13/2007,,27,3,Shelf Stocker,15,Female,2010,ACTIVE
6811,12/31/2011,10/13/2007,,28,4,Shelf Stocker,15,Female,2011,ACTIVE
6811,12/31/2012,10/13/2007,,29,5,Shelf Stocker,15,Female,2012,ACTIVE
6811,12/31/2013,10/13/2007,,30,6,Shelf Stocker,15,Female,2013,ACTIVE
6811,12/31/2014,10/13/2007,,31,7,Shelf Stocker,15,Female,2014,ACTIVE
6811,12/31/2015,10/13/2007,,32,8,Shelf Stocker,15,Female,2015,ACTIVE
6812,12/31/2007,10/14/2007,,24,0,Cashier,26,Female,2007,ACTIVE
6812,12/31/2008,10/14/2007,,25,1,Cashier,26,Female,2008,ACTIVE
6812,12/31/2009,10/14/2007,,26,2,Cashier,26,Female,2009,ACTIVE
6812,12/31/2010,10/14/2007,,27,3,Cashier,26,Female,2010,ACTIVE
6812,12/31/2011,10/14/2007,,28,4,Cashier,26,Female,2011,ACTIVE
6812,12/31/2012,10/14/2007,,29,5,Cashier,26,Female,2012,ACTIVE
6812,12/31/2013,10/14/2007,,30,6,Cashier,26,Female,2013,ACTIVE
6812,12/31/2014,10/14/2007,,31,7,Cashier,26,Female,2014,ACTIVE
6812,12/31/2015,10/14/2007,,32,8,Cashier,26,Female,2015,ACTIVE
6813,12/31/2007,10/15/2007,,24,0,Shelf Stocker,18,Male,2007,ACTIVE
6813,12/31/2008,10/15/2007,,25,1,Shelf Stocker,18,Male,2008,ACTIVE
6813,12/31/2009,10/15/2007,,26,2,Shelf Stocker,18,Male,2009,ACTIVE
6813,12/31/2010,10/15/2007,,27,3,Shelf Stocker,18,Male,2010,ACTIVE
6813,12/31/2011,10/15/2007,,28,4,Shelf Stocker,18,Male,2011,ACTIVE
6813,12/31/2012,10/15/2007,,29,5,Shelf Stocker,18,Male,2012,ACTIVE
6813,12/31/2013,10/15/2007,,30,6,Shelf Stocker,18,Male,2013,ACTIVE
6813,12/31/2014,10/15/2007,,31,7,Shelf Stocker,18,Male,2014,ACTIVE
6813,12/31/2015,10/15/2007,,32,8,Shelf Stocker,18,Male,2015,ACTIVE
6814,12/31/2007,10/15/2007,,24,0,Shelf Stocker,15,Male,2007,ACTIVE
6814,12/31/2008,10/15/2007,,25,1,Shelf Stocker,15,Male,2008,ACTIVE
6814,12/31/2009,10/15/2007,,26,2,Shelf Stocker,15,Male,2009,ACTIVE
6814,12/31/2010,10/15/2007,,27,3,Shelf Stocker,15,Male,2010,ACTIVE
6814,12/31/2011,10/15/2007,,28,4,Shelf Stocker,15,Male,2011,ACTIVE
6814,12/31/2012,10/15/2007,,29,5,Shelf Stocker,15,Male,2012,ACTIVE
6814,12/31/2013,10/15/2007,,30,6,Shelf Stocker,15,Male,2013,ACTIVE
6814,12/31/2014,10/15/2007,,31,7,Shelf Stocker,15,Male,2014,ACTIVE
6814,12/31/2015,10/15/2007,,32,8,Shelf Stocker,15,Male,2015,ACTIVE
6815,12/31/2007,10/15/2007,,24,0,Cashier,43,Male,2007,ACTIVE
6815,12/31/2008,10/15/2007,,25,1,Cashier,43,Male,2008,ACTIVE
6815,12/31/2009,10/15/2007,,26,2,Cashier,43,Male,2009,ACTIVE
6815,12/31/2010,10/15/2007,,27,3,Cashier,43,Male,2010,ACTIVE
6815,12/31/2011,10/15/2007,,28,4,Cashier,43,Male,2011,ACTIVE
6815,12/31/2012,10/15/2007,,29,5,Cashier,43,Male,2012,ACTIVE
6815,12/31/2013,10/15/2007,,30,6,Cashier,43,Male,2013,ACTIVE
6815,12/31/2014,10/15/2007,,31,7,Cashier,43,Male,2014,ACTIVE
6815,12/31/2015,10/15/2007,,32,8,Cashier,43,Male,2015,ACTIVE
6816,12/31/2007,10/16/2007,,24,0,Cashier,43,Male,2007,ACTIVE
6816,12/31/2008,10/16/2007,,25,1,Cashier,43,Male,2008,ACTIVE
6816,12/31/2009,10/16/2007,,26,2,Cashier,43,Male,2009,ACTIVE
6816,12/31/2010,10/16/2007,,27,3,Cashier,43,Male,2010,ACTIVE
6816,12/31/2011,10/16/2007,,28,4,Cashier,43,Male,2011,ACTIVE
6816,12/31/2012,10/16/2007,,29,5,Cashier,43,Male,2012,ACTIVE
6816,12/31/2013,10/16/2007,,30,6,Cashier,43,Male,2013,ACTIVE
6816,12/31/2014,10/16/2007,,31,7,Cashier,43,Male,2014,ACTIVE
6816,12/31/2015,10/16/2007,,32,8,Cashier,43,Male,2015,ACTIVE
6817,12/31/2007,10/19/2007,,24,0,Dairy Person,46,Male,2007,ACTIVE
6817,12/31/2008,10/19/2007,,25,1,Dairy Person,46,Male,2008,ACTIVE
6817,12/31/2009,10/19/2007,,26,2,Dairy Person,46,Male,2009,ACTIVE
6817,12/31/2010,10/19/2007,,27,3,Dairy Person,46,Male,2010,ACTIVE
6817,12/31/2011,10/19/2007,,28,4,Dairy Person,46,Male,2011,ACTIVE
6817,12/31/2012,10/19/2007,,29,5,Dairy Person,46,Male,2012,ACTIVE
6817,12/31/2013,10/19/2007,,30,6,Dairy Person,46,Male,2013,ACTIVE
6817,12/31/2014,10/19/2007,,31,7,Dairy Person,46,Male,2014,ACTIVE
6817,12/31/2015,10/19/2007,,32,8,Dairy Person,46,Male,2015,ACTIVE
6818,12/31/2007,10/20/2007,,24,0,Dairy Person,12,Male,2007,ACTIVE
6818,12/31/2008,10/20/2007,,25,1,Dairy Person,12,Male,2008,ACTIVE
6818,12/31/2009,10/20/2007,,26,2,Dairy Person,12,Male,2009,ACTIVE
6818,12/31/2010,10/20/2007,,27,3,Dairy Person,12,Male,2010,ACTIVE
6818,12/31/2011,10/20/2007,,28,4,Dairy Person,12,Male,2011,ACTIVE
6818,12/31/2012,10/20/2007,,29,5,Dairy Person,12,Male,2012,ACTIVE
6818,12/31/2013,10/20/2007,,30,6,Dairy Person,12,Male,2013,ACTIVE
6818,12/31/2014,10/20/2007,,31,7,Dairy Person,12,Male,2014,ACTIVE
6818,12/31/2015,10/20/2007,,32,8,Dairy Person,12,Male,2015,ACTIVE
6819,12/31/2007,10/22/2007,,24,0,Shelf Stocker,6,Male,2007,ACTIVE
6819,12/31/2008,10/22/2007,,25,1,Shelf Stocker,6,Male,2008,ACTIVE
6819,12/31/2009,10/22/2007,,26,2,Shelf Stocker,6,Male,2009,ACTIVE
6819,12/31/2010,10/22/2007,,27,3,Shelf Stocker,6,Male,2010,ACTIVE
6819,12/31/2011,10/22/2007,,28,4,Shelf Stocker,6,Male,2011,ACTIVE
6819,12/31/2012,10/22/2007,,29,5,Shelf Stocker,6,Male,2012,ACTIVE
6819,12/31/2013,10/22/2007,,30,6,Shelf Stocker,6,Male,2013,ACTIVE
6819,12/31/2014,10/22/2007,,31,7,Shelf Stocker,6,Male,2014,ACTIVE
6819,12/31/2015,10/22/2007,,32,8,Shelf Stocker,6,Male,2015,ACTIVE
6820,12/31/2007,10/24/2007,,24,0,Cashier,43,Male,2007,ACTIVE
6820,12/31/2008,10/24/2007,,25,1,Cashier,43,Male,2008,ACTIVE
6820,12/31/2009,10/24/2007,,26,2,Cashier,43,Male,2009,ACTIVE
6820,12/31/2010,10/24/2007,,27,3,Cashier,43,Male,2010,ACTIVE
6820,12/31/2011,10/24/2007,,28,4,Cashier,43,Male,2011,ACTIVE
6820,12/31/2012,10/24/2007,,29,5,Cashier,43,Male,2012,ACTIVE
6820,12/31/2013,10/24/2007,,30,6,Cashier,43,Male,2013,ACTIVE
6820,12/31/2014,10/24/2007,,31,7,Cashier,43,Male,2014,ACTIVE
6820,12/31/2015,10/24/2007,,32,8,Cashier,43,Male,2015,ACTIVE
6821,12/31/2007,10/24/2007,,24,0,Dairy Person,29,Female,2007,ACTIVE
6821,12/31/2008,10/24/2007,,25,1,Dairy Person,29,Female,2008,ACTIVE
6821,12/31/2009,10/24/2007,,26,2,Dairy Person,29,Female,2009,ACTIVE
6821,12/31/2010,10/24/2007,,27,3,Dairy Person,29,Female,2010,ACTIVE
6821,12/31/2011,10/24/2007,,28,4,Dairy Person,29,Female,2011,ACTIVE
6821,12/31/2012,10/24/2007,,29,5,Dairy Person,29,Female,2012,ACTIVE
6821,12/31/2013,10/24/2007,,30,6,Dairy Person,29,Female,2013,ACTIVE
6821,12/31/2014,10/24/2007,,31,7,Dairy Person,29,Female,2014,ACTIVE
6821,12/31/2015,10/24/2007,,32,8,Dairy Person,29,Female,2015,ACTIVE
6822,12/31/2007,10/25/2007,,24,0,Shelf Stocker,40,Female,2007,ACTIVE
6822,12/31/2008,10/25/2007,,25,1,Shelf Stocker,40,Female,2008,ACTIVE
6822,12/31/2009,10/25/2007,,26,2,Shelf Stocker,40,Female,2009,ACTIVE
6822,12/31/2010,10/25/2007,,27,3,Shelf Stocker,40,Female,2010,ACTIVE
6822,12/31/2011,10/25/2007,,28,4,Shelf Stocker,40,Female,2011,ACTIVE
6822,12/31/2012,10/25/2007,,29,5,Shelf Stocker,40,Female,2012,ACTIVE
6822,12/31/2013,10/25/2007,,30,6,Shelf Stocker,40,Female,2013,ACTIVE
6822,12/31/2014,10/25/2007,,31,7,Shelf Stocker,40,Female,2014,ACTIVE
6822,12/31/2015,10/25/2007,,32,8,Shelf Stocker,40,Female,2015,ACTIVE
6823,12/31/2007,10/25/2007,,24,0,Dairy Person,21,Male,2007,ACTIVE
6823,12/31/2008,10/25/2007,,25,1,Dairy Person,21,Male,2008,ACTIVE
6823,12/31/2009,10/25/2007,,26,2,Dairy Person,21,Male,2009,ACTIVE
6823,12/31/2010,10/25/2007,,27,3,Dairy Person,21,Male,2010,ACTIVE
6823,12/31/2011,10/25/2007,,28,4,Dairy Person,21,Male,2011,ACTIVE
6823,12/31/2012,10/25/2007,,29,5,Dairy Person,21,Male,2012,ACTIVE
6823,12/31/2013,10/25/2007,,30,6,Dairy Person,21,Male,2013,ACTIVE
6823,12/31/2014,10/25/2007,,31,7,Dairy Person,21,Male,2014,ACTIVE
6823,12/31/2015,10/25/2007,,32,8,Dairy Person,21,Male,2015,ACTIVE
6824,12/31/2007,10/28/2007,,24,0,Shelf Stocker,29,Male,2007,ACTIVE
6824,12/31/2008,10/28/2007,,25,1,Shelf Stocker,29,Male,2008,ACTIVE
6824,12/31/2009,10/28/2007,,26,2,Shelf Stocker,29,Male,2009,ACTIVE
6824,12/31/2010,10/28/2007,,27,3,Shelf Stocker,29,Male,2010,ACTIVE
6824,12/31/2011,10/28/2007,,28,4,Shelf Stocker,29,Male,2011,ACTIVE
6824,12/31/2012,10/28/2007,,29,5,Shelf Stocker,29,Male,2012,ACTIVE
6824,12/31/2013,10/28/2007,,30,6,Shelf Stocker,29,Male,2013,ACTIVE
6824,12/31/2014,10/28/2007,,31,7,Shelf Stocker,29,Male,2014,ACTIVE
6824,12/31/2015,10/28/2007,,32,8,Shelf Stocker,29,Male,2015,ACTIVE
6825,12/31/2007,10/28/2007,,24,0,Shelf Stocker,29,Male,2007,ACTIVE
6825,12/31/2008,10/28/2007,,25,1,Shelf Stocker,29,Male,2008,ACTIVE
6825,12/31/2009,10/28/2007,,26,2,Shelf Stocker,29,Male,2009,ACTIVE
6825,12/31/2010,10/28/2007,,27,3,Shelf Stocker,29,Male,2010,ACTIVE
6825,12/31/2011,10/28/2007,,28,4,Shelf Stocker,29,Male,2011,ACTIVE
6825,12/31/2012,10/28/2007,,29,5,Shelf Stocker,29,Male,2012,ACTIVE
6825,12/31/2013,10/28/2007,,30,6,Shelf Stocker,29,Male,2013,ACTIVE
6825,12/31/2014,10/28/2007,,31,7,Shelf Stocker,29,Male,2014,ACTIVE
6825,12/31/2015,10/28/2007,,32,8,Shelf Stocker,29,Male,2015,ACTIVE
6826,12/31/2007,10/28/2007,5/28/2013,24,0,Dairy Person,46,Female,2007,ACTIVE
6826,12/31/2008,10/28/2007,5/28/2013,25,1,Dairy Person,46,Female,2008,ACTIVE
6826,12/31/2009,10/28/2007,5/28/2013,26,2,Dairy Person,46,Female,2009,ACTIVE
6826,12/31/2010,10/28/2007,5/28/2013,27,3,Dairy Person,46,Female,2010,ACTIVE
6826,12/31/2011,10/28/2007,5/28/2013,28,4,Dairy Person,46,Female,2011,ACTIVE
6826,12/31/2012,10/28/2007,5/28/2013,29,5,Dairy Person,46,Female,2012,ACTIVE
6827,12/31/2007,10/30/2007,,24,0,Shelf Stocker,16,Male,2007,ACTIVE
6827,12/31/2008,10/30/2007,,25,1,Shelf Stocker,16,Male,2008,ACTIVE
6827,12/31/2009,10/30/2007,,26,2,Shelf Stocker,16,Male,2009,ACTIVE
6827,12/31/2010,10/30/2007,,27,3,Shelf Stocker,16,Male,2010,ACTIVE
6827,12/31/2011,10/30/2007,,28,4,Shelf Stocker,16,Male,2011,ACTIVE
6827,12/31/2012,10/30/2007,,29,5,Shelf Stocker,16,Male,2012,ACTIVE
6827,12/31/2013,10/30/2007,,30,6,Shelf Stocker,16,Male,2013,ACTIVE
6827,12/31/2014,10/30/2007,,31,7,Shelf Stocker,16,Male,2014,ACTIVE
6827,12/31/2015,10/30/2007,,32,8,Shelf Stocker,16,Male,2015,ACTIVE
6828,12/31/2007,10/30/2007,6/1/2013,24,0,Dairy Person,33,Female,2007,ACTIVE
6828,12/31/2008,10/30/2007,6/1/2013,25,1,Dairy Person,33,Female,2008,ACTIVE
6828,12/31/2009,10/30/2007,6/1/2013,26,2,Dairy Person,33,Female,2009,ACTIVE
6828,12/31/2010,10/30/2007,6/1/2013,27,3,Dairy Person,33,Female,2010,ACTIVE
6828,12/31/2011,10/30/2007,6/1/2013,28,4,Dairy Person,33,Female,2011,ACTIVE
6828,12/31/2012,10/30/2007,6/1/2013,29,5,Dairy Person,33,Female,2012,ACTIVE
6829,12/31/2007,10/30/2007,6/1/2013,24,0,Shelf Stocker,15,Female,2007,ACTIVE
6829,12/31/2008,10/30/2007,6/1/2013,25,1,Shelf Stocker,15,Female,2008,ACTIVE
6829,12/31/2009,10/30/2007,6/1/2013,26,2,Shelf Stocker,15,Female,2009,ACTIVE
6829,12/31/2010,10/30/2007,6/1/2013,27,3,Shelf Stocker,15,Female,2010,ACTIVE
6829,12/31/2011,10/30/2007,6/1/2013,28,4,Shelf Stocker,15,Female,2011,ACTIVE
6829,12/31/2012,10/30/2007,6/1/2013,29,5,Shelf Stocker,15,Female,2012,ACTIVE
6830,12/31/2007,11/4/2007,,24,0,Dairy Person,46,Male,2007,ACTIVE
6830,12/31/2008,11/4/2007,,25,1,Dairy Person,46,Male,2008,ACTIVE
6830,12/31/2009,11/4/2007,,26,2,Dairy Person,46,Male,2009,ACTIVE
6830,12/31/2010,11/4/2007,,27,3,Dairy Person,46,Male,2010,ACTIVE
6830,12/31/2011,11/4/2007,,28,4,Dairy Person,46,Male,2011,ACTIVE
6830,12/31/2012,11/4/2007,,29,5,Dairy Person,46,Male,2012,ACTIVE
6830,12/31/2013,11/4/2007,,30,6,Dairy Person,46,Male,2013,ACTIVE
6830,12/31/2014,11/4/2007,,31,7,Dairy Person,46,Male,2014,ACTIVE
6830,12/31/2015,11/4/2007,,32,8,Dairy Person,46,Male,2015,ACTIVE
6831,12/31/2007,11/8/2007,6/19/2013,24,0,Cashier,26,Female,2007,ACTIVE
6831,12/31/2008,11/8/2007,6/19/2013,25,1,Cashier,26,Female,2008,ACTIVE
6831,12/31/2009,11/8/2007,6/19/2013,26,2,Cashier,26,Female,2009,ACTIVE
6831,12/31/2010,11/8/2007,6/19/2013,27,3,Cashier,26,Female,2010,ACTIVE
6831,12/31/2011,11/8/2007,6/19/2013,28,4,Cashier,26,Female,2011,ACTIVE
6831,12/31/2012,11/8/2007,6/19/2013,29,5,Cashier,26,Female,2012,ACTIVE
6832,12/31/2007,11/8/2007,6/18/2013,24,0,Dairy Person,33,Female,2007,ACTIVE
6832,12/31/2008,11/8/2007,6/18/2013,25,1,Dairy Person,33,Female,2008,ACTIVE
6832,12/31/2009,11/8/2007,6/18/2013,26,2,Dairy Person,33,Female,2009,ACTIVE
6832,12/31/2010,11/8/2007,6/18/2013,27,3,Dairy Person,33,Female,2010,ACTIVE
6832,12/31/2011,11/8/2007,6/18/2013,28,4,Dairy Person,33,Female,2011,ACTIVE
6832,12/31/2012,11/8/2007,6/18/2013,29,5,Dairy Person,33,Female,2012,ACTIVE
6833,12/31/2007,11/9/2007,6/21/2013,24,0,Cashier,25,Female,2007,ACTIVE
6833,12/31/2008,11/9/2007,6/21/2013,25,1,Cashier,25,Female,2008,ACTIVE
6833,12/31/2009,11/9/2007,6/21/2013,26,2,Cashier,25,Female,2009,ACTIVE
6833,12/31/2010,11/9/2007,6/21/2013,27,3,Cashier,25,Female,2010,ACTIVE
6833,12/31/2011,11/9/2007,6/21/2013,28,4,Cashier,25,Female,2011,ACTIVE
6833,12/31/2012,11/9/2007,6/21/2013,29,5,Cashier,25,Female,2012,ACTIVE
6834,12/31/2007,11/9/2007,,24,0,Cashier,36,Male,2007,ACTIVE
6834,12/31/2008,11/9/2007,,25,1,Cashier,36,Male,2008,ACTIVE
6834,12/31/2009,11/9/2007,,26,2,Cashier,36,Male,2009,ACTIVE
6834,12/31/2010,11/9/2007,,27,3,Cashier,36,Male,2010,ACTIVE
6834,12/31/2011,11/9/2007,,28,4,Cashier,36,Male,2011,ACTIVE
6834,12/31/2012,11/9/2007,,29,5,Cashier,36,Male,2012,ACTIVE
6834,12/31/2013,11/9/2007,,30,6,Cashier,36,Male,2013,ACTIVE
6834,12/31/2014,11/9/2007,,31,7,Cashier,36,Male,2014,ACTIVE
6834,12/31/2015,11/9/2007,,32,8,Cashier,36,Male,2015,ACTIVE
6835,12/31/2007,11/10/2007,,24,0,Shelf Stocker,15,Male,2007,ACTIVE
6835,12/31/2008,11/10/2007,,25,1,Shelf Stocker,15,Male,2008,ACTIVE
6835,12/31/2009,11/10/2007,,26,2,Shelf Stocker,15,Male,2009,ACTIVE
6835,12/31/2010,11/10/2007,,27,3,Shelf Stocker,15,Male,2010,ACTIVE
6835,12/31/2011,11/10/2007,,28,4,Shelf Stocker,15,Male,2011,ACTIVE
6835,12/31/2012,11/10/2007,,29,5,Shelf Stocker,15,Male,2012,ACTIVE
6835,12/31/2013,11/10/2007,,30,6,Shelf Stocker,15,Male,2013,ACTIVE
6835,12/31/2014,11/10/2007,,31,7,Shelf Stocker,15,Male,2014,ACTIVE
