employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,gender,status_year,employee_status
6784,,2007-09-02,2015-12-30,30,6,Dairy Person,M,2013,ACTIVE
6784,,2007-09-02,2015-12-30,31,7,Dairy Person,M,2014,ACTIVE
6785,,2007-09-03,,24,0,Shelf Stocker,M,2007,ACTIVE
6785,,2007-09-03,,25,1,Shelf Stocker,M,2008,ACTIVE
6785,,2007-09-03,,26,2,Shelf Stocker,M,2009,ACTIVE
6785,,2007-09-03,,27,3,Shelf Stocker,M,2010,ACTIVE
6785,,2007-09-03,,28,4,Shelf Stocker,M,2011,ACTIVE
6785,,2007-09-03,,29,5,Shelf Stocker,M,2012,ACTIVE
6785,,2007-09-03,,30,6,Shelf Stocker,M,2013,ACTIVE
6785,,2007-09-03,,31,7,Shelf Stocker,M,2014,ACTIVE
6785,,2007-09-03,,32,8,Shelf Stocker,M,2015,ACTIVE
6786,,2007-09-04,,24,0,Cashier,M,2007,ACTIVE
6786,,2007-09-04,,25,1,Cashier,M,2008,ACTIVE
6786,,2007-09-04,,26,2,Cashier,M,2009,ACTIVE
6786,,2007-09-04,,27,3,Cashier,M,2010,ACTIVE
6786,,2007-09-04,,28,4,Cashier,M,2011,ACTIVE
6786,,2007-09-04,,29,5,Cashier,M,2012,ACTIVE
6786,,2007-09-04,,30,6,Cashier,M,2013,ACTIVE
6786,,2007-09-04,,31,7,Cashier,M,2014,ACTIVE
6786,,2007-09-04,,32,8,Cashier,M,2015,ACTIVE
6787,,2007-09-10,,24,0,Dairy Person,M,2007,ACTIVE
6787,,2007-09-10,,25,1,Dairy Person,M,2008,ACTIVE
6787,,2007-09-10,,26,2,Dairy Person,M,2009,ACTIVE
6787,,2007-09-10,,27,3,Dairy Person,M,2010,ACTIVE
6787,,2007-09-10,,28,4,Dairy Person,M,2011,ACTIVE
6787,,2007-09-10,,29,5,Dairy Person,M,2012,ACTIVE
6787,,2007-09-10,,30,6,Dairy Person,M,2013,ACTIVE
6787,,2007-09-10,,31,7,Dairy Person,M,2014,ACTIVE
6787,,2007-09-10,,32,8,Dairy Person,M,2015,ACTIVE
6788,,2007-09-12,,24,0,Shelf Stocker,F,2007,ACTIVE
6788,,2007-09-12,,25,1,Shelf Stocker,F,2008,ACTIVE
6788,,2007-09-12,,26,2,Shelf Stocker,F,2009,ACTIVE
6788,,2007-09-12,,27,3,Shelf Stocker,F,2010,ACTIVE
6788,,2007-09-12,,28,4,Shelf Stocker,F,2011,ACTIVE
6788,,2007-09-12,,29,5,Shelf Stocker,F,2012,ACTIVE
6788,,2007-09-12,,30,6,Shelf Stocker,F,2013,ACTIVE
6788,,2007-09-12,,31,7,Shelf Stocker,F,2014,ACTIVE
6788,,2007-09-12,,32,8,Shelf Stocker,F,2015,ACTIVE
6789,,2007-09-18,2008-02-14,24,0,Dairy Person,F,2007,ACTIVE
6790,,2007-09-18,2010-01-24,24,0,Cashier,F,2007,ACTIVE
6790,,2007-09-18,2010-01-24,25,1,Cashier,F,2008,ACTIVE
6790,,2007-09-18,2010-01-24,26,2,Cashier,F,2009,ACTIVE
6791,,2007-09-20,,24,0,Shelf Stocker,M,2007,ACTIVE
6791,,2007-09-20,,25,1,Shelf Stocker,M,2008,ACTIVE
6791,,2007-09-20,,26,2,Shelf Stocker,M,2009,ACTIVE
6791,,2007-09-20,,27,3,Shelf Stocker,M,2010,ACTIVE
6791,,2007-09-20,,28,4,Shelf Stocker,M,2011,ACTIVE
6791,,2007-09-20,,29,5,Shelf Stocker,M,2012,ACTIVE
6791,,2007-09-20,,30,6,Shelf Stocker,M,2013,ACTIVE
6791,,2007-09-20,,31,7,Shelf Stocker,M,2014,ACTIVE
6791,,2007-09-20,,32,8,Shelf Stocker,M,2015,ACTIVE
6792,,2007-09-20,,24,0,Shelf Stocker,F,2007,ACTIVE
6792,,2007-09-20,,25,1,Shelf Stocker,F,2008,ACTIVE
6792,,2007-09-20,,26,2,Shelf Stocker,F,2009,ACTIVE
6792,,2007-09-20,,27,3,Shelf Stocker,F,2010,ACTIVE
6792,,2007-09-20,,28,4,Shelf Stocker,F,2011,ACTIVE
6792,,2007-09-20,,29,5,Shelf Stocker,F,2012,ACTIVE
6792,,2007-09-20,,30,6,Shelf Stocker,F,2013,ACTIVE
6792,,2007-09-20,,31,7,Shelf Stocker,F,2014,ACTIVE
6792,,2007-09-20,,32,8,Shelf Stocker,F,2015,ACTIVE
6793,,2007-09-20,,24,0,Shelf Stocker,F,2007,ACTIVE
6793,,2007-09-20,,25,1,Shelf Stocker,F,2008,ACTIVE
6793,,2007-09-20,,26,2,Shelf Stocker,F,2009,ACTIVE
6793,,2007-09-20,,27,3,Shelf Stocker,F,2010,ACTIVE
6793,,2007-09-20,,28,4,Shelf Stocker,F,2011,ACTIVE
6793,,2007-09-20,,29,5,Shelf Stocker,F,2012,ACTIVE
6793,,2007-09-20,,30,6,Shelf Stocker,F,2013,ACTIVE
6793,,2007-09-20,,31,7,Shelf Stocker,F,2014,ACTIVE
6793,,2007-09-20,,32,8,Shelf Stocker,F,2015,ACTIVE
6794,,2007-09-25,,24,0,Shelf Stocker,M,2007,ACTIVE
6794,,2007-09-25,,25,1,Shelf Stocker,M,2008,ACTIVE
6794,,2007-09-25,,26,2,Shelf Stocker,M,2009,ACTIVE
6794,,2007-09-25,,27,3,Shelf Stocker,M,2010,ACTIVE
6794,,2007-09-25,,28,4,Shelf Stocker,M,2011,ACTIVE
6794,,2007-09-25,,29,5,Shelf Stocker,M,2012,ACTIVE
6794,,2007-09-25,,30,6,Shelf Stocker,M,2013,ACTIVE
6794,,2007-09-25,,31,7,Shelf Stocker,M,2014,ACTIVE
6794,,2007-09-25,,32,8,Shelf Stocker,M,2015,ACTIVE
6795,,2007-09-25,,24,0,Cashier,F,2007,ACTIVE
6795,,2007-09-25,,25,1,Cashier,F,2008,ACTIVE
6795,,2007-09-25,,26,2,Cashier,F,2009,ACTIVE
6795,,2007-09-25,,27,3,Cashier,F,2010,ACTIVE
6795,,2007-09-25,,28,4,Cashier,F,2011,ACTIVE
6795,,2007-09-25,,29,5,Cashier,F,2012,ACTIVE
6795,,2007-09-25,,30,6,Cashier,F,2013,ACTIVE
6795,,2007-09-25,,31,7,Cashier,F,2014,ACTIVE
6795,,2007-09-25,,32,8,Cashier,F,2015,ACTIVE
6796,,2007-09-25,,24,0,Shelf Stocker,F,2007,ACTIVE
6796,,2007-09-25,,25,1,Shelf Stocker,F,2008,ACTIVE
6796,,2007-09-25,,26,2,Shelf Stocker,F,2009,ACTIVE
6796,,2007-09-25,,27,3,Shelf Stocker,F,2010,ACTIVE
6796,,2007-09-25,,28,4,Shelf Stocker,F,2011,ACTIVE
6796,,2007-09-25,,29,5,Shelf Stocker,F,2012,ACTIVE
6796,,2007-09-25,,30,6,Shelf Stocker,F,2013,ACTIVE
6796,,2007-09-25,,31,7,Shelf Stocker,F,2014,ACTIVE
6796,,2007-09-25,,32,8,Shelf Stocker,F,2015,ACTIVE
6797,,2007-09-28,,24,0,Shelf Stocker,F,2007,ACTIVE
6797,,2007-09-28,,25,1,Shelf Stocker,F,2008,ACTIVE
6797,,2007-09-28,,26,2,Shelf Stocker,F,2009,ACTIVE
6797,,2007-09-28,,27,3,Shelf Stocker,F,2010,ACTIVE
6797,,2007-09-28,,28,4,Shelf Stocker,F,2011,ACTIVE
6797,,2007-09-28,,29,5,Shelf Stocker,F,2012,ACTIVE
6797,,2007-09-28,,30,6,Shelf Stocker,F,2013,ACTIVE
6797,,2007-09-28,,31,7,Shelf Stocker,F,2014,ACTIVE
6797,,2007-09-28,,32,8,Shelf Stocker,F,2015,ACTIVE
6798,,2007-09-28,,24,0,Shelf Stocker,F,2007,ACTIVE
6798,,2007-09-28,,25,1,Shelf Stocker,F,2008,ACTIVE
6798,,2007-09-28,,26,2,Shelf Stocker,F,2009,ACTIVE
6798,,2007-09-28,,27,3,Shelf Stocker,F,2010,ACTIVE
6798,,2007-09-28,,28,4,Shelf Stocker,F,2011,ACTIVE
6798,,2007-09-28,,29,5,Shelf Stocker,F,2012,ACTIVE
6798,,2007-09-28,,30,6,Shelf Stocker,F,2013,ACTIVE
6798,,2007-09-28,,31,7,Shelf Stocker,F,2014,ACTIVE
6798,,2007-09-28,,32,8,Shelf Stocker,F,2015,ACTIVE
6799,,2007-09-30,,24,0,Cashier,M,2007,ACTIVE
6799,,2007-09-30,,25,1,Cashier,M,2008,ACTIVE
6799,,2007-09-30,,26,2,Cashier,M,2009,ACTIVE
6799,,2007-09-30,,27,3,Cashier,M,2010,ACTIVE
6799,,2007-09-30,,28,4,Cashier,M,2011,ACTIVE
6799,,2007-09-30,,29,5,Cashier,M,2012,ACTIVE
6799,,2007-09-30,,30,6,Cashier,M,2013,ACTIVE
6799,,2007-09-30,,31,7,Cashier,M,2014,ACTIVE
6799,,2007-09-30,,32,8,Cashier,M,2015,ACTIVE
6800,,2007-09-30,,24,0,Shelf Stocker,F,2007,ACTIVE
6800,,2007-09-30,,25,1,Shelf Stocker,F,2008,ACTIVE
6800,,2007-09-30,,26,2,Shelf Stocker,F,2009,ACTIVE
6800,,2007-09-30,,27,3,Shelf Stocker,F,2010,ACTIVE
6800,,2007-09-30,,28,4,Shelf Stocker,F,2011,ACTIVE
6800,,2007-09-30,,29,5,Shelf Stocker,F,2012,ACTIVE
6800,,2007-09-30,,30,6,Shelf Stocker,F,2013,ACTIVE
6800,,2007-09-30,,31,7,Shelf Stocker,F,2014,ACTIVE
6800,,2007-09-30,,32,8,Shelf Stocker,F,2015,ACTIVE
6801,,2007-10-01,,24,0,Shelf Stocker,M,2007,ACTIVE
6801,,2007-10-01,,25,1,Shelf Stocker,M,2008,ACTIVE
6801,,2007-10-01,,26,2,Shelf Stocker,M,2009,ACTIVE
6801,,2007-10-01,,27,3,Shelf Stocker,M,2010,ACTIVE
6801,,2007-10-01,,28,4,Shelf Stocker,M,2011,ACTIVE
6801,,2007-10-01,,29,5,Shelf Stocker,M,2012,ACTIVE
6801,,2007-10-01,,30,6,Shelf Stocker,M,2013,ACTIVE
6801,,2007-10-01,,31,7,Shelf Stocker,M,2014,ACTIVE
6801,,2007-10-01,,32,8,Shelf Stocker,M,2015,ACTIVE
6802,,2007-10-02,,24,0,Cashier,F,2007,ACTIVE
6802,,2007-10-02,,25,1,Cashier,F,2008,ACTIVE
6802,,2007-10-02,,26,2,Cashier,F,2009,ACTIVE
6802,,2007-10-02,,27,3,Cashier,F,2010,ACTIVE
6802,,2007-10-02,,28,4,Cashier,F,2011,ACTIVE
6802,,2007-10-02,,29,5,Cashier,F,2012,ACTIVE
6802,,2007-10-02,,30,6,Cashier,F,2013,ACTIVE
6802,,2007-10-02,,31,7,Cashier,F,2014,ACTIVE
6802,,2007-10-02,,32,8,Cashier,F,2015,ACTIVE
6803,,2007-10-03,,24,0,Dairy Person,M,2007,ACTIVE
6803,,2007-10-03,,25,1,Dairy Person,M,2008,ACTIVE
6803,,2007-10-03,,26,2,Dairy Person,M,2009,ACTIVE
6803,,2007-10-03,,27,3,Dairy Person,M,2010,ACTIVE
6803,,2007-10-03,,28,4,Dairy Person,M,2011,ACTIVE
6803,,2007-10-03,,29,5,Dairy Person,M,2012,ACTIVE
6803,,2007-10-03,,30,6,Dairy Person,M,2013,ACTIVE
6803,,2007-10-03,,31,7,Dairy Person,M,2014,ACTIVE
6803,,2007-10-03,,32,8,Dairy Person,M,2015,ACTIVE
6804,,2007-10-05,2008-10-05,24,0,Cashier,M,2007,ACTIVE
6805,,2007-10-06,,24,0,Dairy Person,M,2007,ACTIVE
6805,,2007-10-06,,25,1,Dairy Person,M,2008,ACTIVE
6805,,2007-10-06,,26,2,Dairy Person,M,2009,ACTIVE
6805,,2007-10-06,,27,3,Dairy Person,M,2010,ACTIVE
6805,,2007-10-06,,28,4,Dairy Person,M,2011,ACTIVE
6805,,2007-10-06,,29,5,Dairy Person,M,2012,ACTIVE
6805,,2007-10-06,,30,6,Dairy Person,M,2013,ACTIVE
6805,,2007-10-06,,31,7,Dairy Person,M,2014,ACTIVE
6805,,2007-10-06,,32,8,Dairy Person,M,2015,ACTIVE
6806,,2007-10-06,,24,0,Cashier,M,2007,ACTIVE
6806,,2007-10-06,,25,1,Cashier,M,2008,ACTIVE
6806,,2007-10-06,,26,2,Cashier,M,2009,ACTIVE
6806,,2007-10-06,,27,3,Cashier,M,2010,ACTIVE
6806,,2007-10-06,,28,4,Cashier,M,2011,ACTIVE
6806,,2007-10-06,,29,5,Cashier,M,2012,ACTIVE
6806,,2007-10-06,,30,6,Cashier,M,2013,ACTIVE
6806,,2007-10-06,,31,7,Cashier,M,2014,ACTIVE
6806,,2007-10-06,,32,8,Cashier,M,2015,ACTIVE
6807,,2007-10-09,2008-05-14,24,0,Cashier,M,2007,ACTIVE
6808,,2007-10-11,,24,0,Cashier,F,2007,ACTIVE
6808,,2007-10-11,,25,1,Cashier,F,2008,ACTIVE
6808,,2007-10-11,,26,2,Cashier,F,2009,ACTIVE
6808,,2007-10-11,,27,3,Cashier,F,2010,ACTIVE
6808,,2007-10-11,,28,4,Cashier,F,2011,ACTIVE
6808,,2007-10-11,,29,5,Cashier,F,2012,ACTIVE
6808,,2007-10-11,,30,6,Cashier,F,2013,ACTIVE
6808,,2007-10-11,,31,7,Cashier,F,2014,ACTIVE
6808,,2007-10-11,,32,8,Cashier,F,2015,ACTIVE
6809,,2007-10-12,,24,0,Cashier,M,2007,ACTIVE
6809,,2007-10-12,,25,1,Cashier,M,2008,ACTIVE
6809,,2007-10-12,,26,2,Cashier,M,2009,ACTIVE
6809,,2007-10-12,,27,3,Cashier,M,2010,ACTIVE
6809,,2007-10-12,,28,4,Cashier,M,2011,ACTIVE
6809,,2007-10-12,,29,5,Cashier,M,2012,ACTIVE
6809,,2007-10-12,,30,6,Cashier,M,2013,ACTIVE
6809,,2007-10-12,,31,7,Cashier,M,2014,ACTIVE
6809,,2007-10-12,,32,8,Cashier,M,2015,ACTIVE
6810,,2007-10-12,2013-01-21,24,0,Cashier,M,2007,ACTIVE
6810,,2007-10-12,2013-01-21,25,1,Cashier,M,2008,ACTIVE
6810,,2007-10-12,2013-01-21,26,2,Cashier,M,2009,ACTIVE
6810,,2007-10-12,2013-01-21,27,3,Cashier,M,2010,ACTIVE
6810,,2007-10-12,2013-01-21,28,4,Cashier,M,2011,ACTIVE
6810,,2007-10-12,2013-01-21,29,5,Cashier,M,2012,ACTIVE
6811,,2007-10-13,,24,0,Shelf Stocker,F,2007,ACTIVE
6811,,2007-10-13,,25,1,Shelf Stocker,F,2008,ACTIVE
6811,,2007-10-13,,26,2,Shelf Stocker,F,2009,ACTIVE
6811,,2007-10-13,,27,3,Shelf Stocker,F,2010,ACTIVE
6811,,2007-10-13,,28,4,Shelf Stocker,F,2011,ACTIVE
6811,,2007-10-13,,29,5,Shelf Stocker,F,2012,ACTIVE
6811,,2007-10-13,,30,6,Shelf Stocker,F,2013,ACTIVE
6811,,2007-10-13,,31,7,Shelf Stocker,F,2014,ACTIVE
6811,,2007-10-13,,32,8,Shelf Stocker,F,2015,ACTIVE
6812,,2007-10-14,,24,0,Cashier,F,2007,ACTIVE
6812,,2007-10-14,,25,1,Cashier,F,2008,ACTIVE
6812,,2007-10-14,,26,2,Cashier,F,2009,ACTIVE
6812,,2007-10-14,,27,3,Cashier,F,2010,ACTIVE
6812,,2007-10-14,,28,4,Cashier,F,2011,ACTIVE
6812,,2007-10-14,,29,5,Cashier,F,2012,ACTIVE
6812,,2007-10-14,,30,6,Cashier,F,2013,ACTIVE
6812,,2007-10-14,,31,7,Cashier,F,2014,ACTIVE
6812,,2007-10-14,,32,8,Cashier,F,2015,ACTIVE
6813,,2007-10-15,,24,0,Shelf Stocker,M,2007,ACTIVE
6813,,2007-10-15,,25,1,Shelf Stocker,M,2008,ACTIVE
6813,,2007-10-15,,26,2,Shelf Stocker,M,2009,ACTIVE
6813,,2007-10-15,,27,3,Shelf Stocker,M,2010,ACTIVE
6813,,2007-10-15,,28,4,Shelf Stocker,M,2011,ACTIVE
6813,,2007-10-15,,29,5,Shelf Stocker,M,2012,ACTIVE
6813,,2007-10-15,,30,6,Shelf Stocker,M,2013,ACTIVE
6813,,2007-10-15,,31,7,Shelf Stocker,M,2014,ACTIVE
6813,,2007-10-15,,32,8,Shelf Stocker,M,2015,ACTIVE
6814,,2007-10-15,,24,0,Shelf Stocker,M,2007,ACTIVE
6814,,2007-10-15,,25,1,Shelf Stocker,M,2008,ACTIVE
6814,,2007-10-15,,26,2,Shelf Stocker,M,2009,ACTIVE
6814,,2007-10-15,,27,3,Shelf Stocker,M,2010,ACTIVE
6814,,2007-10-15,,28,4,Shelf Stocker,M,2011,ACTIVE
6814,,2007-10-15,,29,5,Shelf Stocker,M,2012,ACTIVE
6814,,2007-10-15,,30,6,Shelf Stocker,M,2013,ACTIVE
6814,,2007-10-15,,31,7,Shelf Stocker,M,2014,ACTIVE
6814,,2007-10-15,,32,8,Shelf Stocker,M,2015,ACTIVE
6815,,2007-10-15,,24,0,Cashier,M,2007,ACTIVE
6815,,2007-10-15,,25,1,Cashier,M,2008,ACTIVE
6815,,2007-10-15,,26,2,Cashier,M,2009,ACTIVE
6815,,2007-10-15,,27,3,Cashier,M,2010,ACTIVE
6815,,2007-10-15,,28,4,Cashier,M,2011,ACTIVE
6815,,2007-10-15,,29,5,Cashier,M,2012,ACTIVE
6815,,2007-10-15,,30,6,Cashier,M,2013,ACTIVE
6815,,2007-10-15,,31,7,Cashier,M,2014,ACTIVE
6815,,2007-10-15,,32,8,Cashier,M,2015,ACTIVE
6816,,2007-10-16,,24,0,Cashier,M,2007,ACTIVE
6816,,2007-10-16,,25,1,Cashier,M,2008,ACTIVE
6816,,2007-10-16,,26,2,Cashier,M,2009,ACTIVE
6816,,2007-10-16,,27,3,Cashier,M,2010,ACTIVE
6816,,2007-10-16,,28,4,Cashier,M,2011,ACTIVE
6816,,2007-10-16,,29,5,Cashier,M,2012,ACTIVE
6816,,2007-10-16,,30,6,Cashier,M,2013,ACTIVE
6816,,2007-10-16,,31,7,Cashier,M,2014,ACTIVE
6816,,2007-10-16,,32,8,Cashier,M,2015,ACTIVE
6817,,2007-10-19,,24,0,Dairy Person,M,2007,ACTIVE
6817,,2007-10-19,,25,1,Dairy Person,M,2008,ACTIVE
6817,,2007-10-19,,26,2,Dairy Person,M,2009,ACTIVE
6817,,2007-10-19,,27,3,Dairy Person,M,2010,ACTIVE
6817,,2007-10-19,,28,4,Dairy Person,M,2011,ACTIVE
6817,,2007-10-19,,29,5,Dairy Person,M,2012,ACTIVE
6817,,2007-10-19,,30,6,Dairy Person,M,2013,ACTIVE
6817,,2007-10-19,,31,7,Dairy Person,M,2014,ACTIVE
6817,,2007-10-19,,32,8,Dairy Person,M,2015,ACTIVE
6818,,2007-10-20,,24,0,Dairy Person,M,2007,ACTIVE
6818,,2007-10-20,,25,1,Dairy Person,M,2008,ACTIVE
6818,,2007-10-20,,26,2,Dairy Person,M,2009,ACTIVE
6818,,2007-10-20,,27,3,Dairy Person,M,2010,ACTIVE
6818,,2007-10-20,,28,4,Dairy Person,M,2011,ACTIVE
6818,,2007-10-20,,29,5,Dairy Person,M,2012,ACTIVE
6818,,2007-10-20,,30,6,Dairy Person,M,2013,ACTIVE
6818,,2007-10-20,,31,7,Dairy Person,M,2014,ACTIVE
6818,,2007-10-20,,32,8,Dairy Person,M,2015,ACTIVE
6819,,2007-10-22,,24,0,Shelf Stocker,M,2007,ACTIVE
6819,,2007-10-22,,25,1,Shelf Stocker,M,2008,ACTIVE
6819,,2007-10-22,,26,2,Shelf Stocker,M,2009,ACTIVE
6819,,2007-10-22,,27,3,Shelf Stocker,M,2010,ACTIVE
6819,,2007-10-22,,28,4,Shelf Stocker,M,2011,ACTIVE
6819,,2007-10-22,,29,5,Shelf Stocker,M,2012,ACTIVE
6819,,2007-10-22,,30,6,Shelf Stocker,M,2013,ACTIVE
6819,,2007-10-22,,31,7,Shelf Stocker,M,2014,ACTIVE
6819,,2007-10-22,,32,8,Shelf Stocker,M,2015,ACTIVE
6820,,2007-10-24,,24,0,Cashier,M,2007,ACTIVE
6820,,2007-10-24,,25,1,Cashier,M,2008,ACTIVE
6820,,2007-10-24,,26,2,Cashier,M,2009,ACTIVE
6820,,2007-10-24,,27,3,Cashier,M,2010,ACTIVE
6820,,2007-10-24,,28,4,Cashier,M,2011,ACTIVE
6820,,2007-10-24,,29,5,Cashier,M,2012,ACTIVE
6820,,2007-10-24,,30,6,Cashier,M,2013,ACTIVE
6820,,2007-10-24,,31,7,Cashier,M,2014,ACTIVE
6820,,2007-10-24,,32,8,Cashier,M,2015,ACTIVE
6821,,2007-10-24,,24,0,Dairy Person,F,2007,ACTIVE
6821,,2007-10-24,,25,1,Dairy Person,F,2008,ACTIVE
6821,,2007-10-24,,26,2,Dairy Person,F,2009,ACTIVE
6821,,2007-10-24,,27,3,Dairy Person,F,2010,ACTIVE
6821,,2007-10-24,,28,4,Dairy Person,F,2011,ACTIVE
6821,,2007-10-24,,29,5,Dairy Person,F,2012,ACTIVE
6821,,2007-10-24,,30,6,Dairy Person,F,2013,ACTIVE
6821,,2007-10-24,,31,7,Dairy Person,F,2014,ACTIVE
6821,,2007-10-24,,32,8,Dairy Person,F,2015,ACTIVE
6822,,2007-10-25,,24,0,Shelf Stocker,F,2007,ACTIVE
6822,,2007-10-25,,25,1,Shelf Stocker,F,2008,ACTIVE
6822,,2007-10-25,,26,2,Shelf Stocker,F,2009,ACTIVE
6822,,2007-10-25,,27,3,Shelf Stocker,F,2010,ACTIVE
6822,,2007-10-25,,28,4,Shelf Stocker,F,2011,ACTIVE
6822,,2007-10-25,,29,5,Shelf Stocker,F,2012,ACTIVE
6822,,2007-10-25,,30,6,Shelf Stocker,F,2013,ACTIVE
6822,,2007-10-25,,31,7,Shelf Stocker,F,2014,ACTIVE
6822,,2007-10-25,,32,8,Shelf Stocker,F,2015,ACTIVE
6823,,2007-10-25,,24,0,Dairy Person,M,2007,ACTIVE
6823,,2007-10-25,,25,1,Dairy Person,M,2008,ACTIVE
6823,,2007-10-25,,26,2,Dairy Person,M,2009,ACTIVE
6823,,2007-10-25,,27,3,Dairy Person,M,2010,ACTIVE
6823,,2007-10-25,,28,4,Dairy Person,M,2011,ACTIVE
6823,,2007-10-25,,29,5,Dairy Person,M,2012,ACTIVE
6823,,2007-10-25,,30,6,Dairy Person,M,2013,ACTIVE
6823,,2007-10-25,,31,7,Dairy Person,M,2014,ACTIVE
6823,,2007-10-25,,32,8,Dairy Person,M,2015,ACTIVE
6824,,2007-10-28,,24,0,Shelf Stocker,M,2007,ACTIVE
6824,,2007-10-28,,25,1,Shelf Stocker,M,2008,ACTIVE
6824,,2007-10-28,,26,2,Shelf Stocker,M,2009,ACTIVE
6824,,2007-10-28,,27,3,Shelf Stocker,M,2010,ACTIVE
6824,,2007-10-28,,28,4,Shelf Stocker,M,2011,ACTIVE
6824,,2007-10-28,,29,5,Shelf Stocker,M,2012,ACTIVE
6824,,2007-10-28,,30,6,Shelf Stocker,M,2013,ACTIVE
6824,,2007-10-28,,31,7,Shelf Stocker,M,2014,ACTIVE
6824,,2007-10-28,,32,8,Shelf Stocker,M,2015,ACTIVE
6825,,2007-10-28,,24,0,Shelf Stocker,M,2007,ACTIVE
6825,,2007-10-28,,25,1,Shelf Stocker,M,2008,ACTIVE
6825,,2007-10-28,,26,2,Shelf Stocker,M,2009,ACTIVE
6825,,2007-10-28,,27,3,Shelf Stocker,M,2010,ACTIVE
6825,,2007-10-28,,28,4,Shelf Stocker,M,2011,ACTIVE
6825,,2007-10-28,,29,5,Shelf Stocker,M,2012,ACTIVE
6825,,2007-10-28,,30,6,Shelf Stocker,M,2013,ACTIVE
6825,,2007-10-28,,31,7,Shelf Stocker,M,2014,ACTIVE
6825,,2007-10-28,,32,8,Shelf Stocker,M,2015,ACTIVE
6826,,2007-10-28,2013-05-28,24,0,Dairy Person,F,2007,ACTIVE
6826,,2007-10-28,2013-05-28,25,1,Dairy Person,F,2008,ACTIVE
6826,,2007-10-28,2013-05-28,26,2,Dairy Person,F,2009,ACTIVE
6826,,2007-10-28,2013-05-28,27,3,Dairy Person,F,2010,ACTIVE
6826,,2007-10-28,2013-05-28,28,4,Dairy Person,F,2011,ACTIVE
6826,,2007-10-28,2013-05-28,29,5,Dairy Person,F,2012,ACTIVE
6827,,2007-10-30,,24,0,Shelf Stocker,M,2007,ACTIVE
6827,,2007-10-30,,25,1,Shelf Stocker,M,2008,ACTIVE
6827,,2007-10-30,,26,2,Shelf Stocker,M,2009,ACTIVE
6827,,2007-10-30,,27,3,Shelf Stocker,M,2010,ACTIVE
6827,,2007-10-30,,28,4,Shelf Stocker,M,2011,ACTIVE
6827,,2007-10-30,,29,5,Shelf Stocker,M,2012,ACTIVE
6827,,2007-10-30,,30,6,Shelf Stocker,M,2013,ACTIVE
6827,,2007-10-30,,31,7,Shelf Stocker,M,2014,ACTIVE
6827,,2007-10-30,,32,8,Shelf Stocker,M,2015,ACTIVE
6828,,2007-10-30,2013-06-01,24,0,Dairy Person,F,2007,ACTIVE
6828,,2007-10-30,2013-06-01,25,1,Dairy Person,F,2008,ACTIVE
6828,,2007-10-30,2013-06-01,26,2,Dairy Person,F,2009,ACTIVE
6828,,2007-10-30,2013-06-01,27,3,Dairy Person,F,2010,ACTIVE
6828,,2007-10-30,2013-06-01,28,4,Dairy Person,F,2011,ACTIVE
6828,,2007-10-30,2013-06-01,29,5,Dairy Person,F,2012,ACTIVE
6829,,2007-10-30,2013-06-01,24,0,Shelf Stocker,F,2007,ACTIVE
6829,,2007-10-30,2013-06-01,25,1,Shelf Stocker,F,2008,ACTIVE
6829,,2007-10-30,2013-06-01,26,2,Shelf Stocker,F,2009,ACTIVE
6829,,2007-10-30,2013-06-01,27,3,Shelf Stocker,F,2010,ACTIVE
6829,,2007-10-30,2013-06-01,28,4,Shelf Stocker,F,2011,ACTIVE
6829,,2007-10-30,2013-06-01,29,5,Shelf Stocker,F,2012,ACTIVE
6830,,2007-11-04,,24,0,Dairy Person,M,2007,ACTIVE
6830,,2007-11-04,,25,1,Dairy Person,M,2008,ACTIVE
6830,,2007-11-04,,26,2,Dairy Person,M,2009,ACTIVE
6830,,2007-11-04,,27,3,Dairy Person,M,2010,ACTIVE
6830,,2007-11-04,,28,4,Dairy Person,M,2011,ACTIVE
6830,,2007-11-04,,29,5,Dairy Person,M,2012,ACTIVE
6830,,2007-11-04,,30,6,Dairy Person,M,2013,ACTIVE
6830,,2007-11-04,,31,7,Dairy Person,M,2014,ACTIVE
6830,,2007-11-04,,32,8,Dairy Person,M,2015,ACTIVE
6831,,2007-11-08,2013-06-19,24,0,Cashier,F,2007,ACTIVE
6831,,2007-11-08,2013-06-19,25,1,Cashier,F,2008,ACTIVE
6831,,2007-11-08,2013-06-19,26,2,Cashier,F,2009,ACTIVE
6831,,2007-11-08,2013-06-19,27,3,Cashier,F,2010,ACTIVE
6831,,2007-11-08,2013-06-19,28,4,Cashier,F,2011,ACTIVE
6831,,2007-11-08,2013-06-19,29,5,Cashier,F,2012,ACTIVE
6832,,2007-11-08,2013-06-18,24,0,Dairy Person,F,2007,ACTIVE
6832,,2007-11-08,2013-06-18,25,1,Dairy Person,F,2008,ACTIVE
6832,,2007-11-08,2013-06-18,26,2,Dairy Person,F,2009,ACTIVE
6832,,2007-11-08,2013-06-18,27,3,Dairy Person,F,2010,ACTIVE
6832,,2007-11-08,2013-06-18,28,4,Dairy Person,F,2011,ACTIVE
6832,,2007-11-08,2013-06-18,29,5,Dairy Person,F,2012,ACTIVE
6833,,2007-11-09,2013-06-21,24,0,Cashier,F,2007,ACTIVE
